iterations,likelihood,prior,lengths,phylogeny_mean,phylogeny_std,window_concentration,window_typical_fraction,omega_0,omega_20,omega_40,omega_60,omega_80,omega_100
9250,1.0030972905145032,1.00383246512204,1.004098141831419,1.0701774225429568,1.0327199614149347,1.0099450899250408,1.0008093495338388,0.9999837190191025,1.00006007764885,1.0003078046902325,1.0008437834598296,0.9999778231102114,0.999999532063802
9500,1.0026593877885586,1.0037981790122945,1.0040822526527218,1.065532793132845,1.0353008906516368,1.0085639168312572,1.0007157188045006,0.9999800717509407,1.0000565637037022,1.0002535528085619,1.00070468424762,0.999972398278255,0.9999926592618278
9750,1.0025768314161796,1.0042834512114915,1.0046272320216574,1.0599403827039164,1.0351950044719527,1.0081164918902743,1.0006781786168868,0.9999850137276288,1.0000505147164347,1.0002208460600208,1.000675826292106,0.9999734981980847,0.9999826088331945
10000,1.0027153363978791,1.004376965867839,1.0046882118974414,1.057908977384303,1.0351590798279877,1.0079916753011255,1.0006670742059633,0.9999829702726132,1.0000534336678446,1.000228874175786,1.0006335073038677,0.9999804576751954,0.999982336165146
10250,1.0027329956806577,1.0042023722918274,1.0045223205706864,1.0556388050831533,1.0336693836700988,1.0076024566544355,1.0006276108028955,0.9999863917260604,1.000041823776086,1.0002639941836615,1.0006595698317378,0.9999849557821507,0.9999816287363291
10500,1.0027690324569711,1.0037845300903472,1.0040321135959642,1.0498145015519738,1.0339003848312769,1.007757520161863,1.0006199315511053,0.9999837793874214,1.0000456822584898,1.0002991934233978,1.0006834770718018,0.9999857439641402,0.9999840594614232
10750,1.0027833396143349,1.003924894564487,1.0041591367467704,1.0457716821909286,1.0345304023037074,1.0073028253758596,1.00063739650854,0.9999840443509904,1.000047651016558,1.0003426469422187,1.0006765800335307,0.9999876105855455,0.999975135739798
11000,1.002839615463064,1.0041175204236492,1.004373314942916,1.0441875748303806,1.0336023771195189,1.0066453458818452,1.000532296398793,0.9999819613847692,1.0000509804559836,1.0003344962664134,1.0007857084430662,0.9999907764333077,0.9999742349705858
11250,1.002584967231109,1.0034244608217802,1.0036295550053191,1.0435069204979757,1.0324339297807503,1.006534353199295,1.0006072310618626,0.9999805384347746,1.0000358803852298,1.000283114332907,1.0007727969526732,0.9999988890138858,0.9999754819667258
11500,1.002976323202359,1.0035115282876708,1.0036595459845519,1.0432452019738863,1.0292853633139833,1.0070276954093227,1.000677077243873,0.9999778258267655,1.000037243940517,1.000321485865312,1.0009866357388686,1.0000017236722616,0.999985144111265
11750,1.0027892279847392,1.0035999482088633,1.0037442471786542,1.0403027021946036,1.026807048619007,1.007197393507238,1.0006940351428484,0.9999787230090302,1.0000305707578836,1.0002778018579073,1.0008322795390971,1.0000072977045482,0.9999893490165488
12000,1.002832661059456,1.0035718940244542,1.0037874918769158,1.0377554382113197,1.0249871524165741,1.0078601926893775,1.0006262675697353,0.9999833506595099,1.0000201265311213,1.0002598564791993,1.000773912686594,1.0000009009314565,0.9999905899366242
12250,1.0030221812994435,1.0037489472115944,1.0039981140177954,1.036138676236007,1.022999376873863,1.0088524046510783,1.0006679168303612,0.9999784690135953,1.0000301943890109,1.0002733458511308,1.0008224878462972,1.0000040391748275,0.9999908879874673
